編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
215,58,22081961,聖暉工程科技股份有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,嘉聯益科技股份有限公司,86980046,嘉聯益科技觀音廠新建統包工程,三樓廁所區樓板管道間高度6.8公尺開口處墜落,2268,桃園市觀音區桃科十路及白玉三路口,桃園市政府勞動檢查處,2018,2018-04-13,是,06
216,59,,台灣電力股份有限公司石門發電廠,D電力及燃氣供應業(電力供應業),墜落、滾落,1,經濟部水利署北區水資源局,,107年度石門及義興電廠發電設施暨各排洪、供水閘門設備代操作運轉及維護勞務工作,石門發電廠,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-04-12,否,01
217,60,80016834,順利金屬工業股份有限公司,C製造業(未分類其他金屬製品製造業),被夾、被捲,1,-,,-,順利金屬工業股份有限公司廠內砂模造模機,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-04-11,否,02
218,61,86881334,榆莊室內裝修工程有限公司,F營造業(),墜落、滾落,1,柯旅天閣股份有限公司,27965126,天閣酒店華山館裝修工程,自8樓傳料口墜落,,臺北市中山區林森北路76號,臺北市勞動檢查處,2018,2018-04-11,是,04
219,62,-,-,,墜落、滾落,1,四維茶業,45300045,四維茶業曬茶區塑膠浪板更換工程,四維茶業曬茶區屋頂,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-04-10,否,02
220,63,,邱O發,F營造業(建物完工裝修工程業),墜落、滾落,1,羅O卿(即四維茶業),,四維茶業曬茶區塑膠浪板更換工程,曬茶區,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-04-10,否,02
221,64,K121059012,-,F營造業(機電、電信及電路設備安裝業),感電,1,歡樂夢想國際股份有限公司,69666120,-,大溪區,,,桃園市政府勞動檢查處,2018,2018-04-04,否,06
222,65,,昌一汽車股份有限公司,S其他服務業(汽車維修業),被撞,1,無,,無,修車廠,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-04-02,否,02
223,66,,鑫雲工程行,J資訊及通訊傳播業(其他電信業),墜落、滾落,1,-,,網路優化工程,-,2279,-,高雄市政府勞工局勞動檢查處,2018,2018-04-01,是,09
224,67,28287737,長鋐能源科技有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,-,-,-,-,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-29,否,02
225,68,56668814,元達水電工程有限公司,F營造業(機電、電信及電路設備安裝業),物體倒塌、崩塌,1,慶泰樹脂化學股份有限公司二廠,35891957,二廠新增機台電源配電工程,-,,,臺中市勞動檢查處,2018,2018-03-29,否,07
226,69,28059038,旻峰工程有限公司,F營造業(其他專門營造業),墜落、滾落,1,台灣電力股份有限公司核能火力發電工程處南部施工處,81905126,大林電廠更新改建計畫修理廠(修配工廠)及重件倉庫(甲棟)新建工程,重件倉庫(甲棟),,,高雄市政府勞工局勞動檢查處,2018,2018-03-29,否,09
227,70,-,德元結構鋼材有限公司二廠,C製造業(金屬建築組件製造業),被撞,1,-,-,-,-,,彰化縣和美鎮月眉里西美路132號、150號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-26,是,02
228,71,84451252,冠興通運有限公司,H運輸及倉儲業(汽車貨運業),被撞,1,,,,1號碼頭前,2268,桃園市蘆竹區濱海路1段238號,桃園市政府勞動檢查處,2018,2018-03-26,是,06
229,72,-,-,F營造業(其他專門營造業),墜落、滾落,1,-,-,○○○住宅新建工程(鋼骨工程),3樓天井鋼承鈑開口邊緣,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-23,否,02
230,73,,恒億光電有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,,,,新北市新店區玫瑰路53巷口旁城中公園,2267,新北市新店區玫瑰路52巷口,新北市政府勞動檢查處,2018,2018-03-23,是,05
231,74,,三好竹木業,G批發及零售業(木製建材批發業),被撞,1,無,,無,木料卸料區,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-20,否,02
232,75,-,-,F營造業(整地、基礎及結構工程業),墜落、滾落,1,英銓鑄造工業股份有限公司,22057863,廠房拆除工程,廢棄廠房屋頂,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-17,否,02
233,76,D120734458,王OO,F營造業(建築工程業),墜落、滾落,1,蘇OO,-,蘇OO自宅整修工程,5樓樓板鋼梁處,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-03-17,否,03
234,77,86251390,億東營造股份有限公司,F營造業(),墜落、滾落,1,全坤建設開發股份有限公司,04921056,（103建022）全坤威峰新建工程,於A棟地下1樓合梯上墜落,,臺北市萬華區貴陽街2段、昆明街口,臺北市勞動檢查處,2018,2018-03-17,是,04
235,78,Q121729997,高OO,F營造業(庭園景觀工程業),溺斃,2,郭OO(自然人),Q121729997,私有土地景觀園藝工作,後面農地池塘內,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-03-16,否,03
236,79,,一德白鐵工程行,F營造業(建物完工裝修工程業),墜落、滾落,1,林OO,,林OO之農舍修繕,屋頂平台,,,桃園市政府勞動檢查處,2018,2018-03-16,否,06
237,80,,新豐國際開發有限公司四湖廠,C製造業(家庭及衛生用紙製造業),被刺、割、擦傷,1,,,,,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-15,否,02
238,81,,楊OO,N支援服務業(綠化服務業),墜落、滾落,1,劉OO,,祖塔樹木修剪,新竹縣關西鎮東光國小後方墓地,,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-03-13,否,01
239,82,85975087,聯鋼營造工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,新北市政府捷運工程局,42203415,淡海輕軌運輸系統計畫第一期統包工程,行政大樓結構工程4樓模板支撐水平繫條安裝作業場所,,新北市淡水區沙崙路2段與新市六路2段交叉路口旁,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-03-12,是,01
240,83,2108007,稻田營造有限公司,F營造業(整地、基礎及結構工程業),物體飛落,1,臺北市政府工務局新建工程處,,成功市場改建工程（連續壁工程）,1樓地面,2266,臺北市大安區敦化南路2段112號旁工地,臺北市勞動檢查處,2018,2018-03-12,是,04
241,84,16128974,雨洋工程有限公司,C製造業(石油及煤製品製造業),爆炸,3,台灣中油股份有限公司煉製事業部大林煉油廠,18442020,大林廠煉五組第五/六媒組工場反應/再生/吸附系統觸媒裝卸工作,於8-3樓除粉罐(設備編號：D-6352)之人孔旁發生閃燃,2279,高雄市小港區沿海四路50號,高雄市政府勞工局勞動檢查處,2018,2018-03-10,是,09
242,85,,楊OO,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,尚園科技股份有限公司,,物料運送工作,尚園科技股份有限公司停車場,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-09,否,02
243,86,25300525,德麥食品股份有限公司台中營業所,G批發及零售業(其他食品批發業),墜落、滾落,1,-,,-,-,,,臺中市勞動檢查處,2018,2018-03-09,否,07
244,87,,統楹實業有限公司,C製造業(其他非金屬家具製造業),墜落、滾落,1,無,,無,南投縣竹山鎮大智路108號前道路,,南投縣竹山鎮大智路108號前道路,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-03-08,是,02
245,88,16580927,友太營造有限公司,F營造業(建築工程業),墜落、滾落,1,張oo,_,瑞穗鄉瑞穗段1832地號住宅新建工程,D棟主結構4樓頂屋突2層屋頂板墜落,,瑞穗鄉瑞穗段1832地號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-03-07,是,01
246,89,,天利工程有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,尚志資產開發股份有限公司,,土城員和段大同莊園住宅新建一期工程,新北市土城區中央路一段315號,,新北市土城區中央路一段315號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-03-06,是,01
247,90,24511018,旺德福建設企業有限公司,L不動產業(不動產開發業),跌倒,1,旺德福建設企業有限公司,24511018,旺德福建設仁武區永和段新建工程,樓梯,,,高雄市政府勞工局勞動檢查處,2018,2018-03-05,否,09
248,91,56192402,福壽實業股份有限公司台中港廠,,墜落、滾落,1,-,-,-,-,,,臺中市勞動檢查處,2018,2018-03-03,否,07
249,92,28557675,禾鏵實業有限公司,C製造業(),物體飛落,1,同事業單位,同事業單位,—,成品區,,高雄市大寮區民成街96-1號,高雄市政府勞工局勞動檢查處,2018,2018-03-03,是,09
250,93,97400570,成益水電材料有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,,,,,2266,,臺北市勞動檢查處,2018,2018-03-02,否,04
251,94,20986759,建智營造有限公司,F營造業(公用事業設施工程業),物體倒塌、崩塌,1,新北市政府水利局,10046624,新北市新莊地區污水下水道系統第二期工程第四標﹝支(分)管及用戶接管﹞,新北市新莊區民安路396巷25號後巷,2267,,新北市政府勞動檢查處,2018,2018-03-02,否,05
252,95,24738084,翔順國際實業有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,一詮精密工業股份有限公司,35866232,沖壓廠現場模保室門口隔間牆修繕工程,,,,新北市政府勞動檢查處,2018,2018-02-28,否,05
253,96,23961177,漢城營造有限公司,F營造業(建築工程業),墜落、滾落,1,三福開發股份有限公司,53467032,三福開發新莊全安段集合住宅新建工程,地下4層基礎版,,新北市新莊區中正路340號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-02-25,是,01
254,97,84956416,新翊菖營造有限公司,F營造業(),墜落、滾落,1,-,-,南投市牛運堀段住宅興建工程,於A3棟外牆施工架第6層工作臺上(高度約10.2公尺)從事作業，由施工架工作臺外側交叉拉桿下方之開口部分墜落至地面。,2274,南投縣南投市彰南路二段與祖祠路附近,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-02-22,是,02
255,98,36909723,錦興五金企業行,G批發及零售業(金屬建材批發業),物體倒塌、崩塌,1,-,36909723,-,倉庫,,,桃園市政府勞動檢查處,2018,2018-02-20,否,06
256,99,70433206,鮪豐水產股份有限公司,,溺斃,1,-,-,-,-,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-02-16,否,03
257,100,70665991,台拓機電顧問有限公司,M專業、科學及技術服務業(工程服務及相關技術顧問業),感電,1,,70785139,電氣顧問及年度高壓變電站保養檢測工作,景碩科技股份有限公司清華一廠,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-02-15,否,01
258,101,79961804,泰承木業有限公司,C製造業(合板及組合木材製造業),墜落、滾落,1,-,-,-,廠內,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-02-13,否,03
259,102,M120752560,-,F營造業(其他專門營造業),墜落、滾落,1,泰祥木材行,99669406,泰祥木材行倉庫拆除工程,-,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-02-09,否,02
260,103,43870787,嘉順營造有限公司,F營造業(建築工程業),墜落、滾落,1,_,_,華邑萬象新建工程,自本建築物R1樓(屋突層)電梯井開口處墜落，墜落至地下室2樓地面,,桃園市中壢區中山路261號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-02-06,是,01
261,104,93626578,中華紙漿股份有限公司台東廠,C製造業(紙張製造業),物體倒塌、崩塌,1,中華紙漿股份有限公司台東廠,93626578,-,廢紙堆置場內,2281,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-02-06,否,03
262,105,46074715,正大汽車貨運有限公司,H運輸及倉儲業(汽車貨運業),物體倒塌、崩塌,1,正隆股份有限公司,2611148,,台中市清水區北堤路1之9號,,台中市清水區北堤路1之9號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-02-05,是,02
263,106,86488493,全統西點麵包有限公司,C製造業(烘焙炊蒸食品製造業),感電,1,-,-,-,臺北市士林區天母東路36之4號地下一樓,,臺北市士林區天母東路36之4號1樓,臺北市勞動檢查處,2018,2018-02-05,是,04
264,107,86845746,萬代福營造有限公司,F營造業(建築工程業),墜落、滾落,1,佳泰建設股份有限公司,27804207,崇德段建築物結構體工程,於地下室4樓車道斜坡上使用合梯從事作業，因合梯傾倒而墜落至地面,,臺中市北屯區崇德五路與河北西街口工地,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-02-03,是,02
265,108,,鴻成汽車貨運有限公司,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,永裕鋼鐵工程股份有限公司,,,,2267,,新北市政府勞動檢查處,2018,2018-02-03,否,05
266,109,70633479,趙營工程有限公司,F營造業(冷凍、空調及管道工程業),被夾、被捲,1,-,,錏磷包裝線H-707皮輸機皮帶維修及調整作業,台灣肥料股份有限公司台中廠,2272,,臺中市勞動檢查處,2018,2018-02-02,否,07
267,110,,友和耐火材料工業股份有限公司,C製造業(耐火材料製造業),墜落、滾落,1,,,,友和耐火材料工業股份有限公司MB-1原料倉庫,2279,高雄市大寮區仁愛路336號,高雄市政府勞工局勞動檢查處,2018,2018-02-02,是,09
268,111,,禾興企業有限公司,C製造業(),墜落、滾落,1,-,,1057系列船裝管鐵電艤品安裝電銲長約工作,台灣國際造船股份有限公司fitting shop FT-10-1廠房,2279,高雄市小港區中鋼路3號,高雄市政府勞工局勞動檢查處,2018,2018-02-01,是,09
269,112,,禧港小吃店,I住宿及餐飲業(餐館),爆炸,4,-,,-,從事餐館作業致受傷案件,2279,高雄市小港區山明路291號,高雄市政府勞工局勞動檢查處,2018,2018-02-01,是,09
270,113,16274716,長邑營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,宏晟開發建設有限公司,53839266,台中市西屯區福星段大樓新建工程,地下3樓擋土支撐,,臺中市西屯區烈美街與漢翔路口工地,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-01-31,是,02
271,114,,龍疆國際企業股份有限公司,C製造業(),墜落、滾落,1,,,,,,,新北市政府勞動檢查處,2018,2018-01-31,否,05
272,115,69118503,臺灣嘉南農田水利會,S其他服務業(農民團體),溺斃,1,-,-,-,臺南市柳營區神農里新厝高幹20號電桿旁之灌溉渠道內,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-01-29,否,03
273,116,73893105,-,,溺斃,1,立益紡織股份有限公司,04287483,-,平鎮區,,,桃園市政府勞動檢查處,2018,2018-01-29,否,06
274,117,23977282,永合營造有限公司,F營造業(建築工程業),墜落、滾落,1,春誠開發建設有限公司,25165350,布拉格麗景新建工程,擋土鋼軌樁壓梁平台處,,桃園市大園區拔子林一路171號對面,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-01-25,是,01
275,118,,廖OO、蔡OO(即源慶順工程行),F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,陳OO,,陳OO住宅新建工程,2樓樓板開口,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-01-23,否,02
276,119,,錦興五金企業行,G批發及零售業(金屬建材批發業),物體倒塌、崩塌,1,無,,無,錦興五金企業行倉庫,2268,桃園市大溪區南興路一段151 巷150弄149號,桃園市政府勞動檢查處,2018,2018-01-22,是,06
277,120,28997300,元晶太陽能科技股份有限公司,,墜落、滾落,1,-,-,-,5樓之隔間牆處,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-01-19,否,03
278,121,24902937,鋼鑫工程有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,川代企業有限公司,28105700,川代企業有限公司廠房增建工程,臺南市新化區崙頂里1鄰崙子頂1-170號後方之本工程之鋼構西側牆面(內側)C型鋼組立處,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-01-18,否,03
279,122,80053794,華鴻紙業股份有限公司竹南廠,C製造業(瓦楞紙板及紙容器製造業),墜落、滾落,1,,,-,於軋格板區屋頂，掉落至地面。,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-01-17,否,02
280,123,86498921,禾畚興業有限公司,,墜落、滾落,1,國家中山科學研究院(資訊通信研究所),73766591,寬頻測向機等7項案之鐵塔工程,於鐵塔上方墜落至鐵塔下方爬梯附近之地面,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-01-16,否,02
281,124,56651877,鐶琪塑膠股份有限公司中港分公司,C製造業(塑膠皮、板及管材製造業),爆炸,1,-,-,-,射出組作業區之射出成型機,,,經濟部加工出口區管理處,2018,2018-01-16,否,10
282,125,39136103,基隆汽車客運股份有限公司 ,H運輸及倉儲業(其他汽車客運業),與有害物等之接觸,1,-,-,-,保修廠廁所,,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-01-15,否,01
283,126,89603258,狀元庭園綠化有限公司,N支援服務業(綠化服務業),墜落、滾落,1,慧薗國際有限公司,52895492,,慧薗溫泉會館,2266,,臺北市勞動檢查處,2018,2018-01-15,否,04
284,127,J120796622,-,F營造業(其他專門營造業),墜落、滾落,1,桃園市立仁和國民中學,43622302,-,大溪區,,,桃園市政府勞動檢查處,2018,2018-01-13,否,06
285,128,S122089216,-,F營造業(其他專門營造業),墜落、滾落,1,來旺機械與財旺機械股份有限公司,53132682、24254101,-,觀音區,,,桃園市政府勞動檢查處,2018,2018-01-12,否,06
286,129,54263795,鼎強浪板有限公司,C製造業(),墜落、滾落,1,新可大國際股份有限公司一廠,27860538,2樓組裝線隔樓工程,-,,,臺中市勞動檢查處,2018,2018-01-12,否,07
287,130,86586213,玉山空調有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,嘉楠風華酒店股份有限公司,54092435,嘉楠風華酒店增建後棟、空中酒吧及副棟工程,後棟北側外牆施工架第9層處,,嘉義市西區四維路232號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-01-11,是,03
288,131,02956536,偉孚興業股份有限公司,G批發及零售業(家用電器批發業),物體倒塌、崩塌,1,-,52809927,集塵設備拆除及安裝作業,偉孚興業股份有限公司,2272,,臺中市勞動檢查處,2018,2018-01-11,否,07
289,132,27815464,昇福工程有限公司,F營造業(冷凍、空調及管道工程業),與有害物等之接觸,1,台灣塑膠工業股份有限公司林園廠,75708007,林園廠區設備及管線拆清修改預約工,V808臥式圓筒型熱媒熔解槽,2279,高雄市林園區溪州里石化一路1號,高雄市政府勞工局勞動檢查處,2018,2018-01-05,是,09
290,133,16347915,德元營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,新太原通運股份有限公司,89322784,線西鄉西興段69地號新建工程,高約12公尺之環樑上攀爬C型鋼至屋簷時墜落至地面,,彰化縣線西鄉西興段69地號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-01-04,是,02
291,134,52786311,力能能源科技股份有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,無,無,設置太陽能發電設備及設備管線工程,宜聯鋼鐵股份有限公司廠房屋頂,,宜蘭縣冬山鄉大安路451號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-01-03,是,01
292,135,U120257889,-,H運輸及倉儲業(汽車貨運業),被撞,1,京通企業有限公司,13008390,-,平鎮區,,,桃園市政府勞動檢查處,2018,2018-01-03,否,06
293,136,無,-,F營造業(其他土木工程業),墜落、滾落,1,-,無,-,-,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-01-02,否,02
